event,datetime,lon,lat,depth,intensity,station_id,station_name,station_lon,station_lat,distance,az,pga_v,pga_ns,pga_ew,d,pga_max,pga
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,ECB,Changbin,296021.39634556696,2579789.9260896416,65.53,44.48,6.09,16.93,16.93,65383.74661682238,16.93,24.70501770895945
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,ETLH,Xibao,298756.7747790603,2678364.0973408236,67.14,140.57,11.29,19.41,19.41,67353.8566974963,19.41,29.680975388285336
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,EAH,Aohua,325096.94196660386,2691770.2759987144,67.47,165.91,10.57,14.55,14.55,67343.08455840059,14.55,23.132874875380278
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,EYUL,Yuli,282718.8616803043,2583076.725025431,73.52,53.88,3.23,5.1,5.1,73296.0219411532,5.1,7.902714723435232
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,OWD,Aowanda,268320.57698391436,2649497.46793791,77.62,107.95,7.57,10.75,10.75,76943.57213547506,10.75,16.983224075539955
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,ENA,Nan-ao,326051.95325948566,2702851.609190231,77.73,168.54,7.74,19.35,19.35,77930.20609007071,19.35,28.4385759137127
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,WHF,Hehuanshan,277440.5005203154,2670554.3087334028,78.12,125.03,3.71,8.57,8.57,77943.36090966225,8.57,12.674931952480062
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,EWT,Wuta,329081.6756176162,2705083.6161126345,79.23,170.95,9.66,16.15,16.15,79579.43154742513,16.15,24.798399141880104
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,FULB,Fuli,279684.6711030999,2566459.5864335443,86.13,46.04,2.74,6.01,6.01,86369.39872060441,6.01,8.930162372543963
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,FUSS,Lishan,274370.6287985171,2682731.3270915076,87.45,130.15,4.57,13.18,13.18,87750.55299783815,13.18,19.19139650989474
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,ESA,Su-ao,335077.56037027034,2719518.340133286,92.91,176.43,6.22,8.01,8.01,93238.13010813801,8.01,12.923180723026356
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,NNS,Nanshan,288529.4091359714,2703806.1356598055,93.71,145.7,2.67,9.5,9.5,93840.1856803026,9.5,13.697769891482336
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,TWT,Deji,266247.06825259404,2682719.680460123,94.09,126.98,4.19,8.4,8.4,94125.51539469077,8.4,12.596670194936438
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,EHD,Haiduan,271503.752324934,2560908.715241512,96.45,47.38,3.71,5.13,5.13,96123.53833376362,5.13,8.148490657784423
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,ECS,Chishang,272536.09347227943,2555373.46320089,99.63,44.36,3.31,4.32,4.32,99260.97530478566,4.32,6.948445869401301
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,NDS,Dongshan,322894.18918419373,2724987.594328987,100.93,169.32,3.25,3.43,3.43,100257.79001107778,3.43,5.8388611903349785
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,SML,SunMoonLake,240834.78274558816,2641736.4856542195,102.36,98.89,1.99,5.41,5.41,102059.0532669919,5.41,7.9054601384106675
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,EDH,Donghe,280760.57562667166,2540992.5703867623,104.5,35.73,5.54,9.88,9.88,105047.28970374638,9.88,15.030648688596246
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,ENT,Niudou,307702.9339792635,2726023.941715974,105.01,161.54,2.78,6.67,6.67,105169.13076283873,6.67,9.83393105527998
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,TYC,Yuchi,236764.4023047193,2645062.026218616,106.66,99.97,0.63,1.07,1.07,106613.50016974761,1.07,1.6391156152022957
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,WCS,Guoxing,240847.50388376444,2661670.910205161,106.71,109.28,3.13,2.31,3.13,106852.9292629354,3.13,4.99298507908846
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,WHY,XinyiTownship,234703.57880082546,2621807.677913678,106.92,87.48,1.66,6.28,6.28,107153.09981900195,6.28,9.035065024669164
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,ELD,Lidao,253071.04740275693,2565322.951757025,108.32,55.69,2.74,5.24,5.24,107747.43769087979,5.24,7.900810085048242
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,TWE,Neicheng,318794.99023466464,2734935.5631002537,110.72,168.47,1.26,2.72,2.72,110820.2040379486,2.72,4.047764815302392
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,WHP,Wushikeng,244923.98669740726,2686033.803515175,114.04,121.58,5.15,6.41,6.41,113656.5804713092,6.41,10.425866870433365
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,ILA,YilanCity,326864.21646723663,2739408.6720154667,114.5,172.64,2.27,3.91,3.91,113866.78752555755,3.91,5.977382370235319
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,NSK,Sanguang,287447.1044713931,2729277.4426079798,116.92,152.34,1.22,2.35,2.35,116225.34853797643,2.35,3.5402542281593283
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,WJS,Zhushan,222491.62584118723,2635115.0493025016,119.89,94.42,1.68,2.96,2.96,119570.76141029525,2.96,4.510609714883343
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,LONT,Luye,263335.42372790317,2534323.1065379167,121.27,40.55,1.66,1.39,1.66,121035.09305291825,1.66,2.7282411916837557
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,WNT,Mingjian,218430.82286751538,2641768.144815505,124.06,97.09,1.72,3.27,3.27,124261.37434452526,3.27,4.933984191300171
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,CHN5,Caoling,217342.73296000058,2610761.928560473,125.74,82.86,3.64,5.88,5.88,125404.23990420518,5.88,9.077356443370503
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,WNT1,NantouCity,217419.97158558777,2645092.8152913786,125.78,98.52,2.28,2.4,2.4,125712.6834166197,2.4,4.088814008976197
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,LDU,Ludao,298297.4824824683,2507818.365284252,125.96,20.53,1.62,2.74,2.74,126405.46196087416,2.74,4.199952380682429
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,NFF,Wufeng,262148.82722067175,2724802.011835015,126.97,141.2,1.22,2.25,2.25,126476.41909389735,2.25,3.4078438931382995
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,WWF,Wufeng,219486.8678782688,2659485.564806816,127.0,105.38,3.27,3.81,3.81,126632.4506219811,3.81,6.302785098668683
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,STYH,Taoyuan,227477.2739736303,2564232.3003167687,130.07,61.57,1.54,3.05,3.05,130148.54037824289,3.05,4.580021834009091
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,TCU,TaichungCity,217480.4228425377,2671672.512960686,131.8,110.01,1.75,3.3,3.3,132221.32035963683,3.3,4.984225115301274
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,TWG,Beinan,258211.81831823903,2524353.6459268862,132.1,39.47,0.7,1.82,1.82,131973.45695022037,1.82,2.667358243656071
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,TWQ1,Liyutan,226663.11329342116,2693804.8255073503,132.99,120.42,3.43,2.48,3.43,133315.44033124452,3.43,5.447953744297028
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,TTN,TaitungCity,265405.02693719143,2516608.124685305,133.23,34.95,0.73,1.15,1.15,133826.4744989538,1.15,1.7826665420094694
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,NST,Nanzhuang,251012.40178532005,2724796.7465770366,134.0,137.44,1.75,3.29,3.29,133762.03582115445,3.29,4.970985817722678
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,LIOB,Emei,252024.4812209788,2727011.9866791796,134.9,138.23,2.22,2.5,2.5,134721.77190971578,2.5,4.1747335244300325
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,WGK,Gukeng,206143.33390545996,2619650.8728341633,135.8,87.47,3.14,8.04,8.04,135783.53494080628,8.04,11.795880636900323
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,WCKO,Fanlu,209128.9688178029,2593063.727313368,136.39,75.9,3.72,16.99,16.99,136778.76365143742,16.99,24.31375330959825
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,WYL,Yuanlin,207255.07228346652,2650656.8743648157,136.75,100.35,4.25,5.65,5.65,136646.67947875935,5.65,9.050276238878016
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,TIPB,Shuangxi,333802.42729983735,2762710.965360928,136.82,176.8,1.09,1.1,1.1,136423.3533130174,1.1,1.8994999341932077
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,NSY,Sanyi,226674.1246494367,2700450.020852147,137.23,123.05,1.55,1.75,1.75,136780.40516761344,1.75,2.920188350089768
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,NJD,Zhutung,259103.62612575825,2736982.987557171,137.89,143.23,2.8,10.13,10.13,137960.53700698883,10.13,14.597047646698973
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,TWA,Muzha,309564.9160503109,2763691.846378536,140.79,167.15,0.91,1.34,1.34,140898.3019031484,1.34,2.1022131195480633
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,TWB1,Sandiaojiao,350935.13965728437,2767257.599926402,140.82,183.98,0.36,0.73,0.73,141037.32818856242,0.73,1.0933434958877286
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,WTP,Dapu,211114.3447380909,2570910.314600713,141.61,67.24,1.44,1.86,1.86,141981.85372376145,1.86,2.998799759903952
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,NMLH,MiaoliCity,228724.33117751815,2714844.8931786097,143.35,128.11,3.32,6.05,6.05,143446.3840986562,6.05,9.1775486923252
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,WDJ,Dajia,213472.60452988176,2693832.8274737294,144.88,117.76,1.57,1.05,1.57,144868.74877663172,1.57,2.4560741031165976
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,HSN1,HsinchuCity,252022.37981773648,2741410.473161718,145.91,142.1,1.73,2.71,2.71,145779.0423767885,2.71,4.204890010452116
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,BAC,NewTaipeiCity,294413.88050997857,2765849.636668905,147.02,161.53,2.4,3.75,3.75,147152.59564308717,3.75,5.821082373579676
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,CHN2,Minxiong,195882.3968858773,2603073.4837907995,147.32,81.06,3.66,7.88,7.88,147742.87634394906,7.88,11.729637675563556
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,NHY,XinyiDistrict,307517.7691279461,2770329.1444469434,147.95,166.86,2.78,4.09,4.09,147828.5199723677,4.09,6.417522886597289
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,NJN,Zhunan,236844.01094207805,2730340.7766305334,148.03,135.0,1.91,2.98,2.98,147596.62406023056,2.98,4.626975253878067
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,NWF,Wufenshan,328690.098950786,2773757.8945905687,148.14,175.32,4.16,11.51,11.51,147816.74252591626,11.51,16.800767839595903
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,TAP,TaipeiCity,301463.1576981745,2770304.9915974326,149.16,164.74,1.93,2.28,2.28,149323.62785373308,2.28,3.7578850434785784
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,HSN,ZhubeiCity,251010.78439921382,2746948.3079616604,150.55,143.29,1.67,5.01,5.01,150788.78270997314,5.01,7.2793612357129245
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,CHY,ChiayiCity,191784.77258924805,2599766.8185069016,152.21,79.85,1.82,4.46,4.46,152335.76190945628,4.46,6.564723908893656
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,TWL,Dongshan,198842.10359109606,2573162.312945934,152.39,69.86,1.41,2.1,2.1,152546.78508105464,2.1,3.28756748980154
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,SGS,Jiaxian,207994.52340911428,2553200.7220550976,152.43,61.44,0.91,2.36,2.36,152535.17623329916,2.36,3.45937855690874
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,NTY,TaoyuanCity,280282.0881520076,2765811.068317334,152.51,156.34,1.5,5.76,5.76,152252.49465600768,5.76,8.282825604828343
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,CHN1,Nanxi,201886.55070537922,2565400.3445737497,153.01,66.38,1.49,3.03,3.03,152637.42099116553,3.03,4.536727895741599
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,NCU,Zhongli,269183.27609747567,2762468.1432678844,153.82,152.23,1.29,4.88,4.88,154105.18223916215,4.88,7.020890256940355
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,WTK,Tuku,187789.0627401733,2620825.2634779047,154.29,87.91,3.01,5.16,5.16,154069.23229417144,5.16,7.893750692794902
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,WRL,Erlin,186870.72736287222,2644086.867472478,156.2,96.68,3.47,6.5,6.5,155875.40392184854,6.5,9.82552288684933
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,NOU,KeelungCity,327630.6717342791,2782613.7034355206,156.8,175.27,0.49,0.78,0.78,156731.76440969415,0.78,1.2070211265756703
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,TWS1,Wugu,292360.66464913666,2776919.681009607,158.53,162.22,0.85,2.05,2.05,158302.9528568056,2.05,3.021175268004159
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,ECL,Taimali,245887.5258055959,2499991.61547929,158.89,37.22,0.48,0.61,0.61,158743.49553958225,0.61,0.9872183142547549
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,ANP,Yangmingshan,303420.4829382313,2785820.054769409,164.33,166.75,0.35,0.94,0.94,163847.66029538657,0.94,1.3746635952115702
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,WTC,Dacheng,177684.2790531797,2639699.915136005,164.78,94.75,3.65,11.61,11.61,164597.32618710113,11.61,16.819830558005034
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,NHW,Xinwu,255046.5916075105,2766886.1134289685,165.0,148.36,0.75,2.73,2.73,164987.26389038653,2.73,3.932975972466651
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,SSD,Sandimen,213025.10347437492,2515537.9348054873,169.59,49.52,1.04,1.94,1.94,169964.06813827765,1.94,2.9340756636460488
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,ICHU,Yizhu,176387.0046118703,2584331.2911252514,170.75,75.81,1.14,3.49,3.49,170662.72916721148,3.49,5.065550315612313
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,WSF,Sihu,171440.96721588855,2615366.7675887183,170.79,86.2,2.75,4.61,4.61,170676.83764697172,4.61,7.07578264222411
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,SCS,Qishan,197675.98245098258,2532193.166970019,172.13,56.72,1.7,4.07,4.07,172208.16151050277,4.07,6.00164977318737
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,WSL,Shuilin,171369.5170616769,2602077.01157657,172.36,82.03,1.39,6.13,6.13,172127.7928598434,6.13,8.779857629825214
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,SSH,Shanhua,177290.26195851923,2559962.9175333153,177.79,67.96,1.09,2.91,2.91,177419.78422249944,2.91,4.2572643798570935
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,SGL,Jiuru,198638.28771143605,2513365.0073509086,182.27,51.93,0.54,1.96,1.96,182443.87156371336,1.96,2.8239688383549844
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,EAS,Daren,235583.5624377809,2475638.078382048,184.44,35.46,0.53,1.16,1.16,184491.61365403543,1.16,1.7239779580957526
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,SCL,Jiali,168091.3829941725,2563332.9285429497,184.52,70.18,0.73,4.7,4.7,184799.64745832578,4.7,6.68677052096152
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,SPT,PingtungCity,197595.8194363285,2508939.229787553,186.29,50.93,0.62,1.37,1.37,186028.00537215863,1.37,2.0342566209797623
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,TAI1,Yongkang,172112.04456256446,2548914.634317444,186.98,65.48,1.17,4.04,4.04,186549.13004620947,4.04,5.831989368988939
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,LAY,Lanyu,307805.4573924474,2438091.884514692,191.64,10.57,1.36,3.97,3.97,191461.2198274216,3.97,5.776798421271076
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,TAI,TainanCity,167988.30914542265,2544506.847668139,192.65,64.7,1.69,1.85,1.85,192146.43389091236,1.85,3.114658889830474
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,SCK,Qigu,156814.49285631638,2561184.1661146604,196.62,70.53,0.93,3.9,3.9,196140.1734223425,3.9,5.59329062359538
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,SLIU,Shizi,229381.60835979972,2457929.257641614,202.93,33.83,1.03,1.4,1.4,202608.00088001994,1.4,2.2317930011540046
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,KAU,KaohsiungCity,180071.63575030406,2496828.5214780415,207.82,51.34,0.65,1.04,1.04,207269.4391266565,1.04,1.6080111939908877
1,2018-12-16 05:21:05,341753.03312180704,2626519.48546504,30.3,5.6,PNG,MagongCity,102998.8130809158,2608141.9546590718,239.19,85.4,0.33,1.41,1.41,239460.4585852508,1.41,2.0211630315241766
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,ECL,Taimali,245887.5258055959,2499991.61547929,15.85,264.12,7.69,16.84,16.84,15581.101156300383,16.84,25.026132342014016
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,SMG,Majia,213017.04024361775,2512216.015194615,21.73,129.21,6.13,21.75,21.75,22638.420964639972,21.75,31.364022382341204
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,EAS,Daren,235583.5624377809,2475638.078382048,22.61,347.46,3.64,4.84,4.84,22735.052129462303,4.84,7.752470573952539
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,SSD,Sandimen,213025.10347437492,2515537.9348054873,25.01,136.19,7.66,15.6,15.6,24881.78112616536,15.6,23.353706343961765
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,TAWH,Dawu,238669.56738165798,2471206.542868231,27.97,343.07,3.22,6.52,6.52,27820.39012384532,6.52,9.766739476406647
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,SCZ,Chunri,211896.53083520586,2474570.9535757694,29.85,38.47,1.03,1.66,1.66,29728.535868451487,1.66,2.563610734881565
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,SPT,PingtungCity,197595.8194363285,2508939.229787553,34.68,108.02,2.14,4.13,4.13,34706.969241377774,4.13,6.220401916275185
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,SGL,Jiuru,198638.28771143605,2513365.0073509086,35.56,116.32,1.16,2.67,2.67,35431.89849022716,2.67,3.950113922407808
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,TWG,Beinan,258211.81831823903,2524353.6459268862,38.23,226.79,2.1,3.27,3.27,38414.64595110587,3.27,5.078956585756567
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,TTN,TaitungCity,265405.02693719143,2516608.124685305,40.31,241.97,1.1,2.15,2.15,39687.69502059857,2.15,3.233419242844948
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,SCS,Qishan,197675.98245098258,2532193.166970019,46.7,136.18,3.79,4.35,4.35,47525.064538203034,4.35,7.225586481386822
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,LONT,Luye,263335.42372790317,2534323.1065379167,48.83,222.5,1.46,1.81,1.81,49146.17714274171,1.81,2.9468288039857353
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,KAU,KaohsiungCity,180071.63575030406,2496828.5214780415,50.7,88.12,0.95,2.23,2.23,50400.418472971825,2.23,3.2936757581765694
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,SGS,Jiaxian,207994.52340911428,2553200.7220550976,59.62,157.97,0.42,1.08,1.08,59793.74321629551,1.08,1.5840454538932902
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,STYH,Taoyuan,227477.2739736303,2564232.3003167687,66.29,177.55,0.53,0.93,0.93,66510.38875842979,0.93,1.4179915373513343
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,EDH,Donghe,280760.57562667166,2540992.5703867623,66.8,229.57,0.68,1.67,1.67,66305.41552698964,1.67,2.4576818345750127
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,ELD,Lidao,253071.04740275693,2565322.951757025,70.66,198.31,0.57,0.78,0.78,71217.75506850833,0.78,1.2416521251944928
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,ECS,Chishang,272536.09347227943,2555373.46320089,70.81,216.51,0.67,0.77,0.77,71317.09990509001,0.77,1.278553870589738
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,CHN1,Nanxi,201886.55070537922,2565400.3445737497,72.77,156.73,0.55,0.82,0.82,73402.36757163546,0.82,1.2834718539960273
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,EHD,Haiduan,271503.752324934,2560908.715241512,74.91,212.98,0.9,1.3,1.3,75289.14408732671,1.3,2.046948949045872
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,WTP,Dapu,211114.3447380909,2570910.314600713,75.81,165.39,0.28,0.82,0.82,75637.95065349777,0.82,1.192979463360539
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,TAI,TainanCity,167988.30914542265,2544506.847668139,77.74,126.12,0.98,1.46,1.46,78010.48695448271,1.46,2.285519634568909
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,FULB,Fuli,279684.6711030999,2566459.5864335443,84.56,216.06,0.26,0.8,0.8,84489.27644391712,0.8,1.1608617488745163
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,SCK,Qigu,156814.49285631638,2561184.1661146604,97.01,130.2,0.5,1.56,1.56,97175.3092111523,1.56,2.262122896749865
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,ICHU,Yizhu,176387.0046118703,2584331.2911252514,101.95,147.83,0.28,1.18,1.18,102047.92140041401,1.18,1.6920992878669974
2,2018-12-25 11:56:44,230462.90230865555,2497788.9572623847,6.2,4.5,CHY,ChiayiCity,191784.77258924805,2599766.8185069016,108.41,159.17,0.33,0.85,0.85,109066.41051486594,0.85,1.2465552534885889
3,2018-12-29 21:44:57,221429.25022376914,2612968.220338377,15.6,4.0,ALS,Alishan,230596.58421863438,2600771.58304144,15.8,321.64,6.18,2.82,6.18,15257.71850331645,6.18,9.18352873355335
3,2018-12-29 21:44:57,221429.25022376914,2612968.220338377,15.6,4.0,WHY,XinyiTownship,234703.57880082546,2621807.677913678,16.21,238.75,4.63,15.38,15.38,15948.160063066687,15.38,22.237933806898518
3,2018-12-29 21:44:57,221429.25022376914,2612968.220338377,15.6,4.0,WGK,Gukeng,206143.33390545996,2619650.8728341633,16.6,115.37,4.45,28.21,28.21,16682.83795011468,28.21,40.14238034795645
3,2018-12-29 21:44:57,221429.25022376914,2612968.220338377,15.6,4.0,WJS,Zhushan,222491.62584118723,2635115.0493025016,22.37,182.76,3.62,1.87,3.62,22172.295215395843,3.62,5.450293570074918
3,2018-12-29 21:44:57,221429.25022376914,2612968.220338377,15.6,4.0,WCKO,Fanlu,209128.9688178029,2593063.727313368,23.17,29.75,3.25,8.39,8.39,23398.413733597255,8.39,12.302304662135466
3,2018-12-29 21:44:57,221429.25022376914,2612968.220338377,15.6,4.0,CHN2,Minxiong,195882.3968858773,2603073.4837907995,26.65,68.48,3.48,8.96,8.96,27396.12247771068,8.96,13.140532713706854
3,2018-12-29 21:44:57,221429.25022376914,2612968.220338377,15.6,4.0,WNT,Mingjian,218430.82286751538,2641768.144815505,28.52,174.91,4.72,7.4,7.4,28955.590418760217,7.4,11.48034842676824
3,2018-12-29 21:44:57,221429.25022376914,2612968.220338377,15.6,4.0,YUS,Yushan,245914.45871904131,2598544.5180942486,28.73,300.8,0.9,1.17,1.17,28417.751872451634,1.17,1.8835604582810714
3,2018-12-29 21:44:57,221429.25022376914,2612968.220338377,15.6,4.0,WNT1,NantouCity,217419.97158558777,2645092.8152913786,31.97,173.13,2.88,1.33,2.88,32373.815284778924,2.88,4.284588661703712
3,2018-12-29 21:44:57,221429.25022376914,2612968.220338377,15.6,4.0,CHY,ChiayiCity,191784.77258924805,2599766.8185069016,32.15,64.74,2.22,11.73,11.73,32451.07185502055,11.73,16.736612560491444
3,2018-12-29 21:44:57,221429.25022376914,2612968.220338377,15.6,4.0,WTK,Tuku,187789.0627401733,2620825.2634779047,34.36,102.57,3.53,4.18,4.18,34545.55457403853,4.18,6.885179736216041
3,2018-12-29 21:44:57,221429.25022376914,2612968.220338377,15.6,4.0,WYL,Yuanlin,207255.07228346652,2650656.8743648157,40.19,159.64,3.55,7.0,7.0,40265.89080857319,7.0,10.516772318539562
3,2018-12-29 21:44:57,221429.25022376914,2612968.220338377,15.6,4.0,WTP,Dapu,211114.3447380909,2570910.314600713,42.8,13.11,0.31,0.8,0.8,43304.32669164494,0.8,1.1730728877610292
